0.4779,0.1637,0.207,0.5943,0.7704,45.5886154174805,3.1518759727478,3.69265556335449,3.223297099,7.977883612,0.601790027
0.2182,0.2094,0.3602,0.4862,0.5338,42.7969093322754,2.94206643104553,3.85234975814819,0.83,7.14,3.84
0.3402,0.1367,0.1886,0.4561,0.1853,41.9643592834473,3.04711604118347,3.56430387496948,3.316563015,9.954111165,1.45306527
0.1542,0.0675,0.1495,0.1654,0.2699,34.2624282836914,2.78238987922668,3.25810790061951,1.303013152,3.974820607,0.358180175
0.3538,0.1763,0.2882,0.4396,0.4942,40.8791046142578,3.00936675071716,3.7289559841156,2.369972886,6.654596716,0.794286243
0.7543,1,0.94,0.6312,0.7684,43.6033248901367,3.79004955291748,7.2162299156189,0.220211376,2.303982189,1.136280944
0.3876,0.5355,0.6444,0.5664,0.6608,42.6996994018555,3.15664601325989,5.21692371368408,0.495549552,6.558157519,3.577819989
0.3896,0.4375,0.584,0.5443,0.7027,42.2823295593262,3.13014888763428,4.81336259841919,0.926906654,6.90992779,3.141148388
0.259,0.1049,0.1873,0.5287,0.1975,43.7214050292969,2.93092894554138,3.42433047294617,3.731246651,9.956414716,1.226309594
0.4198,0.2742,0.4752,0.6082,0.5189,44.3376045227051,3.1515109539032,4.1368613243103,0.53,5.55,2.79
0.189,0.0553,0.0668,0.1925,0.1421,36.1869812011719,2.84199333190918,3.21117639541626,3.150143409,7.902044521,0.48412972
0.1787,0.0605,0.1277,0.5002,0.6046,43.7223472595215,2.85319018363953,3.23493432998657,3.005381295,8.298245489,1.023547679
0.787,0.4939,0.6061,0.841,0.8391,49.8808555603027,3.58618521690369,5.10284996032715,1,7.14,3.48
0.2684,0.3588,0.4777,0.4723,0.5652,41.0980949401855,2.99397611618042,4.47121858596802,0.772122807,10.30317125,5.739601852
0.5785,0.7043,0.7744,0.5917,0.5916,42.6133918762207,3.43576908111572,5.95264387130737,0.455956799,4.221199384,2.18644952
0.2174,0.0515,0.0822,0.3551,0.4584,41.5330696105957,2.85383439064026,3.19944500923157,2.37,6.16,0.52
1,0.8271,1,0.9584,0.8018,50.2868461608887,3.83933424949646,6.49515342712402,0.827604689,6.565954596,3.00756585
0.1452,0.0398,0.0891,0.4103,0.5596,41.705810546875,2.80257058143616,3.14556932449341,3.043653096,8.385442423,0.464799445
0.4408,0.308,0.3989,0.5721,0.6046,44.1771583557129,3.18781518936157,4.28293228149414,1.729995468,12.16623819,6.093780873
0.1905,0.0597,0.0589,0.3893,0.5593,42.3445816040039,2.89357614517212,3.23439025878906,4.147154431,10.83234867,1.440753426
0.691,0.2866,0.3488,0.6351,0.6322,45.5413208007813,3.36919355392456,4.22190093994141,1.847901076,5.579473607,0.504877844
0.4061,0.1377,0.1086,0.3004,0.3629,39.5277328491211,3.11905384063721,3.57663464546204,2.896561155,7.55853435,0.838350057
