0.3242,0.3444,0.3546,0.3457,0.3352,0.3043,0.2757,0.4309,0.4801,0.4873,0.5202,0.4917,0.4811,0.5282,0.5784,0.6531,0.69,0.6993,0.7009,0.6925,42.820011138916,3.00124502182007,4.23431921005249,2.47,5.72,0.36
0.3936,0.4001,0.4598,0.468,0.4291,0.2862,0.2265,0.3775,0.4741,0.6005,0.7165,0.704,0.7069,0.7449,0.7336,0.7547,0.72,0.6272,0.6028,0.6107,48.4258575439453,3.13713526725769,4.04551458358765,0.74,6.77,3.54
0.2711,0.3326,0.3958,0.3991,0.3645,0.168,0.1268,0.1112,0.1587,0.2877,0.4448,0.4695,0.4864,0.5026,0.4872,0.501,0.5089,0.516,0.5187,0.5211,42.7968521118164,3.04510021209717,3.46754550933838,2.372755107,6.588971763,0.370255503
0.4391,0.4561,0.4578,0.4464,0.4149,0.2305,0.1723,0.2359,0.3577,0.6169,0.8378,0.8207,0.8213,0.8805,0.8706,0.9007,0.906,0.8595,0.8474,0.8525,51.527587890625,3.11052322387695,3.75027847290039,2.81,7.11,0.94
0.3986,0.4397,0.4884,0.5029,0.5156,0.4938,0.4695,0.5938,0.5995,0.556,0.549,0.5089,0.4665,0.4438,0.4358,0.4789,0.5337,0.6087,0.6291,0.6228,41.7506713867188,3.21402645111084,5.04239082336426,0.784634353,6.057409609,2.745780249
0.252,0.2755,0.3214,0.332,0.3061,0.1463,0.1078,0.1307,0.1804,0.2424,0.3345,0.3424,0.3475,0.357,0.3508,0.3666,0.3774,0.3968,0.4027,0.402,39.2806701660156,2.96678805351257,3.41252326965332,2.645218904,6.948480814,0.789523603
0.5843,0.619,0.6608,0.669,0.6676,0.5726,0.5305,0.6371,0.6485,0.6474,0.6662,0.624,0.5773,0.5374,0.4876,0.497,0.5046,0.5135,0.5169,0.5204,44.3673820495605,3.41509628295898,5.30496978759766,0.908306991,7.045642007,3.39392404
0.457,0.493,0.5125,0.4983,0.4559,0.2459,0.1839,0.2379,0.3411,0.5499,0.7353,0.7478,0.7486,0.7462,0.7078,0.7324,0.7582,0.7747,0.7802,0.7843,49.0570220947266,3.16684699058533,3.79081344604492,3.044010992,8.029153668,0.551958524
0.2318,0.2713,0.3251,0.3346,0.3068,0.1433,0.1065,0.1128,0.1733,0.3052,0.4576,0.4781,0.4918,0.4953,0.45,0.4318,0.4051,0.3731,0.3659,0.3743,42.8547134399414,2.96920013427734,3.39639830589294,3.63012671,10.06907345,1.206444321
0.273,0.305,0.3347,0.3332,0.3078,0.1793,0.139,0.2071,0.2996,0.4616,0.6168,0.6249,0.6231,0.614,0.5673,0.5719,0.5739,0.5698,0.5699,0.576,45.9238243103027,2.96970772743225,3.58987832069397,2.505982155,7.375918746,0.9526057
0.3192,0.3584,0.3769,0.3706,0.3466,0.2005,0.1614,0.2028,0.255,0.3219,0.411,0.4086,0.4001,0.4005,0.3954,0.4232,0.4495,0.4861,0.4965,0.4939,40.4374618530273,3.01719522476196,3.65895485877991,2.381656222,6.946310935,0.734188262
0.2987,0.3394,0.3836,0.3878,0.3557,0.1666,0.1276,0.1116,0.1568,0.2878,0.4518,0.4811,0.502,0.5296,0.5306,0.5611,0.5912,0.6237,0.633,0.6322,43.2744522094727,3.03254842758179,3.46847105026245,3.00039089,7.880345342,0.444329626
0.1184,0.1296,0.1686,0.1839,0.17,0.0665,0.0435,0.067,0.1373,0.2578,0.3986,0.4203,0.4401,0.4636,0.4571,0.4734,0.4809,0.4888,0.4919,0.4944,41.7311897277832,2.78755259513855,3.12816548347473,4.000682871,10.73452044,1.358848263
0.2989,0.3116,0.3423,0.3508,0.3569,0.372,0.36,0.4931,0.5177,0.4968,0.5093,0.4765,0.4413,0.4185,0.3915,0.4046,0.4126,0.4265,0.431,0.432,41.1791229248047,3.01762962341309,4.56674480438232,0.750305683,7.45656281,3.810279583
0.3426,0.3948,0.4548,0.4602,0.4233,0.2341,0.1783,0.2374,0.3202,0.4552,0.5841,0.5837,0.577,0.5538,0.4767,0.442,0.3976,0.3419,0.3285,0.3402,44.6986808776855,3.12341809272766,3.7627158164978,2.826523958,9.465516901,1.56761696
0.3143,0.3097,0.2827,0.2627,0.2373,0.1462,0.0987,0.2565,0.3668,0.4506,0.5234,0.506,0.4843,0.4733,0.4579,0.488,0.515,0.5489,0.5588,0.5584,42.3833045959473,2.88139653205872,3.49038100242615,1.90672311,5.438918252,0.330904529
0.3844,0.4319,0.4865,0.492,0.4518,0.2225,0.1679,0.1682,0.2325,0.3942,0.5657,0.5874,0.6003,0.6078,0.572,0.5773,0.581,0.5777,0.5778,0.5822,45.5428085327148,3.15938019752502,3.66791892051697,3.627949654,9.93817528,0.934606623
0.4091,0.4914,0.5962,0.6135,0.5645,0.2676,0.2062,0.1499,0.1733,0.3008,0.4669,0.4987,0.5228,0.532,0.481,0.4558,0.4225,0.3802,0.3702,0.3801,43.7118759155273,3.30657267570496,3.78864169120789,4.440727644,12.32495115,1.784614277
